# [(|(ave:en_allen * min:vdw_radius_uff) - (|min:atomic_radius - ave:boiling_point|)|)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4743;# Samples SVM Misclassified: 1391
# Plane Divider
# Task     w0                      b
# 0,       7.012666277723496e-04, -2.144317803344590e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         22|0|mult|16|12|abd|abd; (|(ave:en_allen * min:vdw_radius_uff) - (|min:atomic_radius - ave:boiling_point|)|); $\left(\left|\left(ave:en_{allen} min:vdw_{radius, uff}\right) - \left(\left|min:atomic_{radius} - ave:boiling_{point}\right|\right)\right|\right)$; abs((ave:en_allen .* min:vdw_radius_uff) - abs(min:atomic_radius - ave:boiling_point)); ave:en_allen,min:vdw_radius_uff,min:atomic_radius,ave:boiling_point
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      
 0.000000000000000e+00,  0.000000000000000e+00,  1.410375331033133e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.372518510172898e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.767525000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.953009636121124e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.643281400000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.313775500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.436392920311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.575835714285713e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.064836444444444e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.615459199999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.616945533333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.522509333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.866621420311407e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.951820500000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.641243547501780e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.877364641471413e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.346099833333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.928251422222222e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.757531500000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.859913571428571e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.043740041449729e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.544277333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.374042285714285e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.813590666666667e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.917261750000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.267994666666666e+02
 1.000000000000000e+00,  0.000000000000000e+00,  3.026066499999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.101412000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.586596000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.507442925397680e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.639213666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.983250000000007e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.107692940000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.860232599999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.159623363636365e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.196039292307692e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.649800000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.658083617393162e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.700180922222221e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.059583428571428e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.002711420311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.073295000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.233495644998563e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.376242692307692e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.808165076923076e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.665096399882735e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.087382000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.481241420311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.026203333333332e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.007261000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.580764590883822e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.472292857142857e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.890408563636364e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.832272500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.919430000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.399541160000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.198552500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.112019999999998e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.303592000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.848520833333328e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.293968947501782e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.160347012677489e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.139590000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.244822500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.389225948566332e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.739206250000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.555549157160913e+02
 0.000000000000000e+00,  0.000000000000000e+00,  7.540733333333335e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.753887272727273e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.290053666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.130480000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.059093091449729e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.481241420311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.850939750167095e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.308747309090908e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.431502000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.239271000000002e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.697540000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.544640666666666e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.801036666666667e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.940625384059828e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.719332500000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.893200000000002e+02
 1.000000000000000e+00,  1.000000000000000e+00,  7.016873999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.805921432350267e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.516260000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.367493449999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.489999600000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.833263800000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.265910400000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.899533333333329e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.954853249999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.855265166666667e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.650888245311408e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.076019750000000e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.220851366666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.196651614168447e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.082947142857143e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.056461333333333e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.851225554999450e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.024974869230769e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.482864399999999e+03
 1.000000000000000e+00,  0.000000000000000e+00,  1.134582857142857e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.293968947501782e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.858578086978075e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.803741420311408e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.524463781818182e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.561927999999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.972398625000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.656910987077425e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.656118250000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.233080500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.192315158138080e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.236318000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.208283614168448e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.450680000000011e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.885251150000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.587128670311408e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.831927679420362e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.992653333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.545590000000002e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.521309517315608e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.586596000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.499026487683363e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.217311437616391e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.535123600000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.017980224999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.009289328948691e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.825598750000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.580982400000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.486924454545456e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.181539494713400e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.357040750000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.841121500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.803741420311408e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.303901200000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.760214399999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.708354753644740e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.106333714285714e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.099098719585098e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.246321650726496e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.967734999999993e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.209128285714286e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.816357612500000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.225623000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.957862915948936e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.881083420311408e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.609290000000001e+02
 0.000000000000000e+00,  0.000000000000000e+00,  1.917235400000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.929403666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.184879666666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.408325075000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.934460000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.284480714285714e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.094755333333334e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.994831857142857e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.917293183333334e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.502987999999999e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.341103127272727e+03
 1.000000000000000e+00,  0.000000000000000e+00,  8.507413333333329e+02
 0.000000000000000e+00,  1.000000000000000e+00,  3.426218000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.615459199999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.807000000000003e+02
 1.000000000000000e+00,  1.000000000000000e+00,  5.328210914168447e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.387689147501781e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.490487420311409e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.110469333333335e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.758107983353373e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.299521517241379e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.287135840311409e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.384701950000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.388583907940146e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.446400290909091e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.153328308138081e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.417506666666664e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.111199199999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.248197333333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.951277500000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.802924750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.008525706025694e+03
 0.000000000000000e+00,  1.000000000000000e+00,  6.162046666666667e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.874816400000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.606775720928040e+03
 0.000000000000000e+00,  0.000000000000000e+00,  7.200917799999997e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.122018666666667e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.891203938461538e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.375954523259358e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.029099114168448e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.583746666666665e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.643485666666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.225544333333334e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.416423999999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.619520220000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.284065066666666e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.193921505971081e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.851807933333333e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.231535000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.756427799999999e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.181735897039011e+02
 1.000000000000000e+00,  0.000000000000000e+00,  2.830497833333333e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.209128285714286e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.621810400000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.958090000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  3.027906000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  6.606398333333336e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.974704166666667e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.924651000000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.180428571428572e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.056445454545455e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.971797379310345e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.104691218181819e+03
 0.000000000000000e+00,  0.000000000000000e+00,  4.766170000000002e+02
 1.000000000000000e+00,  1.000000000000000e+00,  3.621881420311409e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.183143439682451e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.532105114168447e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.108856000000001e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.675842014168449e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.935663021064511e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.298456888888889e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.083592296527257e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.370235000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.518353614168448e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.602872159622993e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.717724888888890e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.695430567393161e+03
 0.000000000000000e+00,  0.000000000000000e+00,  8.364826200000002e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.894852774999999e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.670596075000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.479493212653228e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.808978614168449e+03
 1.000000000000000e+00,  0.000000000000000e+00,  3.040029714285713e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.750335249999998e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.697751129478311e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.678772333333333e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.512939774168447e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.183615900000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.102951000000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.174283000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.274217866666667e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.625156191449730e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.286225857142857e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.905563050000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.290625000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.120696363636364e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.369730377777778e+03
 0.000000000000000e+00,  0.000000000000000e+00,  1.387512750000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  5.270151818181817e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.184274773685958e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.096489750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.925441750000000e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.512939774168447e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.236318000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.890299166666666e+03
 1.000000000000000e+00,  1.000000000000000e+00,  5.733207670311409e+03
 1.000000000000000e+00,  1.000000000000000e+00,  6.549837333333332e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.956686000000001e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.105580680143926e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.884212500000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.351290000000000e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.983835245964591e+03
 0.000000000000000e+00,  1.000000000000000e+00,  3.746833129478312e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.540486615384615e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.656118250000000e+03
 0.000000000000000e+00,  0.000000000000000e+00,  2.139590000000000e+03
 0.000000000000000e+00,  1.000000000000000e+00,  4.392338666666667e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.185867632413414e+03
 1.000000000000000e+00,  0.000000000000000e+00,  2.014680000000001e+03
 0.000000000000000e+00,  0.000000000000000e+00,  5.398592250000002e+02
 1.000000000000000e+00,  1.000000000000000e+00,  4.465963727272728e+03
 1.000000000000000e+00,  1.000000000000000e+00,  4.497338414168447e+03
 1.000000000000000e+00,  1.000000000000000e+00,  3.971152751449729e+03
 0.000000000000000e+00,  0.000000000000000e+00,  9.422166666666667e+02
 0.000000000000000e+00,  0.000000000000000e+00,  2.081678000000000e+03
