# [(min:en_allen + var:en_allen)]
# Property Label: $metal$; Unit of the Property: Unitless
# # Samples in Convex Hull Overlap Region: 4894;# Samples SVM Misclassified: 1844
# Plane Divider
# Task     w0                      b
# 0,       6.489856239434699e-02, -1.740464908118366e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         23|7|add; (min:en_allen + var:en_allen); $\left(min:en_{allen} + var:en_{allen}\right)]$; (min:en_allen + var:en_allen); min:en_allen,var:en_allen
# Number of Samples Per Task
# Task,   n_mats_train            
# 0,      5143                  

# Property Value      ,  Property Value (EST) ,  Feature 0 Value      
 1.000000000000000e+00,  0.000000000000000e+00,  1.874060555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.439722448979592e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.568994320987654e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.607662400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.166744800000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.205475555555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.793079999999999e+01
 0.000000000000000e+00,  1.000000000000000e+00,  6.209053422222223e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.077280000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.556116022222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.407564602469135e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.369160146484375e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.894372897959182e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.411316225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.612493469387755e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.355397013888889e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.835599625000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.638008000000001e+00
 1.000000000000000e+00,  0.000000000000000e+00,  2.398014900000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.253880625000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.623420000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.365275555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.516500000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.676549791666666e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.730653600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.140184311065140e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.958979824000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.550113600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.201521637869823e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.652210000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.690078400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.597087491358024e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.862688888888888e+00
 1.000000000000000e+00,  1.000000000000000e+00,  3.059636875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.056040000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.647425200000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.740136591715977e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.213000000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.944510714285715e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.164142222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.561775555555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.902008888888888e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.353818367346939e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.438749088888889e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.145848509167427e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.707151020408163e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.899212947107438e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.319502500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.480002500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.761363941401450e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.055545824000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.973255000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.047484022222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.416042222222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.207680000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.651106805555555e+00
 1.000000000000000e+00,  1.000000000000000e+00,  6.450567222222223e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.896605969387754e+01
 0.000000000000000e+00,  0.000000000000000e+00,  6.194628878349989e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.349875555555555e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.179422500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.480849496240710e+00
 1.000000000000000e+00,  0.000000000000000e+00,  2.652691875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  8.680633888888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.288424304000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  7.684135555555556e+00
 1.000000000000000e+00,  0.000000000000000e+00,  2.555986875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.202849586776860e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.220768888888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.288999999999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.598958700000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.561775555555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.641928245239857e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.919243274380165e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.332886400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.675352222222222e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.352484081632652e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.288029375000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.601120000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.230732199999999e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.864535000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.110540000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.063389600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.731091503999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.310620948437500e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.793102500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.375602500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.286931075000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.173805600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.397434700000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.500264400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.173625000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.706366875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.495501388888889e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.732310393749999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.519117320659722e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.778880000000001e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.127002249000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.340400000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.099055555555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.145738499163659e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.129000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.050976875000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.348294515976332e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.195594400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.209348571428571e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.450567222222223e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.047717757638888e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.818428971900826e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.030982400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.229829218750000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.734044013888889e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.778738400000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.022159312706980e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.740232225000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.814730612244898e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.109422500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.905589225000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.938712167456412e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.435082620320002e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.460750000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  7.714644000000000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  2.334394025000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.101726093750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.533380000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.244890000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.878014048415269e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.623420000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.224645092451645e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.135848321815027e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.283797600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.936074518749999e+01
 0.000000000000000e+00,  1.000000000000000e+00,  6.848798125181865e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.551016875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.313054400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  8.272517535999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.518664132231405e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.064679669421487e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.963071794340131e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.071316875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.235562500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.230542222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.973674722222221e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.744837422222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.211271755555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.333682040816326e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.499524017197074e+01
 0.000000000000000e+00,  0.000000000000000e+00,  5.219190250000000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.221100000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  7.844491885937499e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.996922500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.036341151082398e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.551906888888889e+00
 0.000000000000000e+00,  1.000000000000000e+00,  5.121757600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.245967755555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.482552355555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.839880000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.220468888888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.536689999999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.409487755102041e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.221820000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.299961224489796e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.937177124999999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.106918406611570e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.238735555555555e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.743625600000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.607662400000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  6.194451200000001e+01
 1.000000000000000e+00,  1.000000000000000e+00,  7.303704800000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.337798400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.134934755555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  6.731139295503719e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.532256218787158e+01
 0.000000000000000e+00,  1.000000000000000e+00,  5.540798429333334e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.199377225000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.834566218650993e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.115803305785123e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.928759142148760e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.503055555555556e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.529120000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.357482400000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.092888888888888e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.035271347222221e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.473916326530612e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.715688888888889e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.222525600000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.576456296201308e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.462470896000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.507350555555556e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.001340575147928e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.532066115702479e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.617500000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.086193600000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.201055555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.381545000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.528886399999999e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.790262896000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.266660199999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.100222927796103e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.240815200000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.509000000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.078562168750000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  2.663013187427358e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.231780199999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.221100000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.295601600000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.201055555555556e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.506690000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.018624500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.345734722222222e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.208000000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.345908100000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  2.772107555555555e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.487998181818182e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.943910095867767e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.801562500000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.054266875000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.407102500000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.619875999999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.224554989912599e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.724581600000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.013209600000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  2.891827632630793e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.607398765432099e+01
 0.000000000000000e+00,  0.000000000000000e+00,  8.429260029939533e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.133000000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  6.854702222222222e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.929151074380165e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.886426875000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.564472098765432e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.671966875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  5.346550400000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.727403360000000e+00
 1.000000000000000e+00,  0.000000000000000e+00,  1.318717268750000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.737815893749999e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.309375135211595e+01
 0.000000000000000e+00,  1.000000000000000e+00,  8.168024000000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.518380024489796e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.698492687500000e+00
 0.000000000000000e+00,  0.000000000000000e+00,  2.546128013731118e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.301161187144145e+01
 0.000000000000000e+00,  0.000000000000000e+00,  9.792999999999999e+00
 0.000000000000000e+00,  0.000000000000000e+00,  1.440080000000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.333000000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  4.797010000000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.237908163265305e+01
 1.000000000000000e+00,  1.000000000000000e+00,  8.018009200000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.558507500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.524716859504132e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.782709387654321e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.342341875000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  3.211317851239669e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.264396666910944e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.278351875000000e+01
 1.000000000000000e+00,  1.000000000000000e+00,  8.001203744000000e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.460750000000000e+01
 0.000000000000000e+00,  1.000000000000000e+00,  4.980276805555555e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.168429999999999e+01
 1.000000000000000e+00,  0.000000000000000e+00,  2.484149876543210e+01
 1.000000000000000e+00,  1.000000000000000e+00,  3.927181599999999e+01
 0.000000000000000e+00,  0.000000000000000e+00,  1.521802172763589e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.443407500000000e+01
 1.000000000000000e+00,  0.000000000000000e+00,  1.044000000000000e+01
